month,borough,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2020-10,Bronx,SBS,BX6-SBS,Off-Peak,4613946,35880220.8,7.776471766
2020-10,Bronx,SBS,BX6-SBS,Peak,2524100,18315572.4,7.256278436
2020-11,Bronx,SBS,BX12-SBS,Off-Peak,9717436,96627499.2,9.943723756
2020-11,Bronx,SBS,BX12-SBS,Peak,5187141,49137159.6,9.472879106
2020-11,Bronx,SBS,BX41-SBS,Off-Peak,4327318,40123976.4,9.272250479
2020-11,Bronx,SBS,BX41-SBS,Peak,2342412,20787138,8.874245009
2020-11,Bronx,SBS,BX6-SBS,Off-Peak,4420071,34280456.4,7.755634785
2020-11,Bronx,SBS,BX6-SBS,Peak,2134371,15456949.2,7.241922421
2020-12,Bronx,SBS,BX12-SBS,Off-Peak,9731825,95936554.8,9.858023012
2020-12,Bronx,SBS,BX12-SBS,Peak,4833027,46669190.4,9.656306576
2020-12,Bronx,SBS,BX41-SBS,Off-Peak,4477165,40663756.8,9.082478935
2020-12,Bronx,SBS,BX41-SBS,Peak,2339450,20767665.6,8.877157281
2020-12,Bronx,SBS,BX6-SBS,Off-Peak,4927802,38836335.6,7.881066569
2020-12,Bronx,SBS,BX6-SBS,Peak,2682049,19699966.8,7.345118154
2021-01,Bronx,SBS,BX12-SBS,Off-Peak,9994825,102536258.4,10.25893484
2021-01,Bronx,SBS,BX12-SBS,Peak,5323903,52804479.6,9.918377476
2021-01,Bronx,SBS,BX41-SBS,Off-Peak,4728342,44482183.2,9.407564681
2021-01,Bronx,SBS,BX41-SBS,Peak,2458268,22835487.6,9.289258779
2021-01,Bronx,SBS,BX6-SBS,Off-Peak,4715849,37681502.4,7.9903963
2021-01,Bronx,SBS,BX6-SBS,Peak,2664685,19703566.8,7.394332463
2021-02,Bronx,SBS,BX12-SBS,Off-Peak,8246707,79450653.6,9.634227771
2021-02,Bronx,SBS,BX12-SBS,Peak,4497211,41899194,9.316706288
2021-02,Bronx,SBS,BX41-SBS,Off-Peak,3745785,33452928,8.930819041
2021-02,Bronx,SBS,BX41-SBS,Peak,1909002,16930774.8,8.868914124
2021-02,Bronx,SBS,BX6-SBS,Off-Peak,3803183,29399374.8,7.730202517
2021-02,Bronx,SBS,BX6-SBS,Peak,2007336,14484344.4,7.215704994
2021-03,Bronx,SBS,BX12-SBS,Off-Peak,10353220,99180730.8,9.579698954
2021-03,Bronx,SBS,BX12-SBS,Peak,5612657,52241986.8,9.307888724
2021-03,Bronx,SBS,BX41-SBS,Off-Peak,4761963,42849964.8,8.998382558
2021-03,Bronx,SBS,BX41-SBS,Peak,2457848,22067643.6,8.97844114
2021-03,Bronx,SBS,BX6-SBS,Off-Peak,5217077,40133008.8,7.692623436
2021-03,Bronx,SBS,BX6-SBS,Peak,2847388,20484615.6,7.194177822
2021-04,Bronx,SBS,BX12-SBS,Off-Peak,10229472,97672345.2,9.548131634
2021-04,Bronx,SBS,BX12-SBS,Peak,5260067,49502120.4,9.410929633
2021-04,Bronx,SBS,BX41-SBS,Off-Peak,4253015,38233771.2,8.989803986
2021-04,Bronx,SBS,BX41-SBS,Peak,2132840,19229738.4,9.016024831
2021-04,Bronx,SBS,BX6-SBS,Off-Peak,4617159,34947932.4,7.569142063
2021-04,Bronx,SBS,BX6-SBS,Peak,2522487,17958852,7.119502301
2021-05,Bronx,SBS,BX12-SBS,Off-Peak,8372062,79831454.4,9.535459054
2021-05,Bronx,SBS,BX12-SBS,Peak,4372541,41122519.2,9.404718949
2021-05,Bronx,SBS,BX41-SBS,Off-Peak,3883515,34541103.6,8.894288705
2021-05,Bronx,SBS,BX41-SBS,Peak,2006669,17687419.2,8.814318256
2021-05,Bronx,SBS,BX6-SBS,Off-Peak,4187721,31050284.4,7.414601976
2021-05,Bronx,SBS,BX6-SBS,Peak,2012615,14268506.4,7.089535952
2021-06,Bronx,SBS,BX12-SBS,Off-Peak,8762488,84979692,9.698123638
2021-06,Bronx,SBS,BX12-SBS,Peak,4322473,41506700.4,9.602535493
2021-06,Bronx,SBS,BX41-SBS,Off-Peak,3966962,34886466,8.79425263
2021-06,Bronx,SBS,BX41-SBS,Peak,1964728,17210080.8,8.759523354
2021-06,Bronx,SBS,BX6-SBS,Off-Peak,4538643,33374361.6,7.353378884
2021-06,Bronx,SBS,BX6-SBS,Peak,2283530,16081905.6,7.04256375
2021-07,Bronx,SBS,BX12-SBS,Off-Peak,9709778,90566992.8,9.327400977
2021-07,Bronx,SBS,BX12-SBS,Peak,4782407,44827146,9.373344009
2021-07,Bronx,SBS,BX41-SBS,Off-Peak,3933247,34246731.6,8.70698728
2021-07,Bronx,SBS,BX41-SBS,Peak,2078394,18254678.4,8.783069235
2021-07,Bronx,SBS,BX6-SBS,Off-Peak,4169818,31044268.8,7.444993714
2021-07,Bronx,SBS,BX6-SBS,Peak,2117655,15033124.8,7.098948979
